City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
8143,hirara,20,JP,1612589088,57,24.8,125.2833,JP,2.06
9560,mount gambier,40,AU,1612588586,56,-37.8333,140.7667,AU,9.77
7974,hakodate,75,JP,1612589088,81,41.7758,140.7367,JP,5.14
2497,mogadishu,40,SO,1612588851,69,2.0371,45.3438,SO,3.6
2409,marrakesh,77,MA,1612589089,93,31.6315,-8.0083,MA,1.54
7614,doha,0,QA,1612588682,78,25.2867,51.5333,QA,3.6
2377,los llanos de aridane,20,ES,1612589093,58,28.6585,-17.9182,ES,3.09
859,chapais,90,CA,1612588612,93,49.7834,-74.8492,CA,4.12
5099,myrtle grove,90,US,1612589095,66,30.421,-87.3075,US,6.69
3409,westport,1,US,1612588588,60,41.1415,-73.3579,US,3.09
9371,keningau,20,MY,1612588989,79,5.3378,116.1602,MY,2.06
4181,great bend,90,US,1612588610,69,38.3645,-98.7648,US,4.63
2006178,gap,100,FR,1612589099,78,44.6667,6,FR,2.41
9487,yulara,62,AU,1612588873,20,-25.2406,130.9889,AU,5.14
2012545,henties bay,52,NA,1612589099,90,-22.116,14.2845,NA,0.89
776,clyde river,75,CA,1612589100,77,70.4692,-68.5914,CA,2.06
8009,taketoyo,20,JP,1612589100,50,34.85,136.9167,JP,2.57
6910,farcasa,90,RO,1612589101,93,47.5833,23.3333,RO,0.51
1647,sistranda,40,NO,1612589102,86,63.7256,8.834,NO,7.2
287,haines junction,100,CA,1612589103,76,60.7522,-137.5108,CA,1.03
5796,rosarito,90,MX,1612589110,87,32.3333,-117.0333,MX,2.52
6362,radnevo,1,BG,1612589112,100,42.3,25.9333,BG,2.06
738,winnipeg,94,CA,1612588735,64,49.8844,-97.147,CA,2.57
984,terrace,90,CA,1612589113,100,54.5163,-128.6035,CA,2.57
4765,russell,90,US,1612588528,81,32.3502,-85.1999,US,1.23
8422,belmonte,75,BR,1612589114,83,-15.8631,-38.8828,BR,4.12
9555,moree,90,AU,1612589115,94,-29.4667,149.85,AU,5.66
4475,mason,75,US,1612589115,80,39.3601,-84.3099,US,6.17
2010153,providencia,0,MX,1612588605,61,28.7167,-111.5833,MX,0.89
2030260,viedma,0,AR,1612588576,81,-40.8135,-62.9967,AR,0.45
274,cap-aux-meules,78,CA,1612589117,93,47.3821,-61.8597,CA,3.09
2016056,palatka,85,US,1612589118,84,29.6486,-81.6376,US,2.37
8232,tigre,0,AR,1612589118,88,-34.426,-58.5796,AR,1.97
9596,dubbo,75,AU,1612588631,94,-32.25,148.6167,AU,3.09
2139,toamasina,20,MG,1612589120,89,-18.1667,49.3833,MG,1.54
2009307,road town,26,VG,1612589121,86,18.4167,-64.6167,VG,2.24
7901,kloulklubed,90,PW,1612589122,94,7.0419,134.2556,PW,3.6
