City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
2003590,ixtapa,0,MX,1612594324,90,20.7,-105.2,292.59,0.96
7411,buraydah,40,SA,1612594325,94,26.326,43.975,287.15,3.6
3205,meadow lake,40,US,1612594326,31,34.8014,-106.5436,280.15,6.17
2000942,juegang,17,CN,1612594326,57,32.3174,121.1855,289.26,0.45
47,narsaq,0,GL,1612594326,57,60.9167,-46.05,263.15,1.54
6492,ajaccio,0,FR,1612594327,81,42,8.9167,282.15,4.12
2517,marsa matruh,90,EG,1612594091,72,31.3525,27.2453,289.15,3.6
2061,bambous virieux,40,MU,1612594330,78,-20.3428,57.7575,301.15,4.12
4588,jamestown,90,US,1612594041,93,42.097,-79.2353,267.59,6.17
6418,aras,90,ES,1612594330,93,42.5617,-2.356,282.15,1.03
5368,port lavaca,90,US,1612594331,77,28.615,-96.6261,287.15,5.66
2203,lichinga,75,MZ,1612594332,88,-13.3128,35.2406,293.15,4.63
8422,belmonte,75,BR,1612594333,83,-15.8631,-38.8828,299.15,4.63
9218,manali,20,IN,1612594333,50,13.1667,80.2667,300.15,5.14
2033627,flinders,84,AU,1612594333,85,-34.5833,150.8552,298.15,1.34
8344,ribeirao das neves,75,BR,1612594335,94,-19.7669,-44.0867,293.15,3.09
7873,kapaa,1,US,1612594335,72,22.0752,-159.319,291.15,3.6
6733,tortoli,75,IT,1612594336,93,39.9256,9.6572,282.15,1.03
1912,east london,90,ZA,1612594336,94,-33.0153,27.9116,296.15,2.57
9423,padang,20,ID,1612594325,58,-0.9492,100.3543,306.15,3.09
2034958,biggar,100,GB,1612594338,17,55.6167,-3.5167,276.48,4.02
4442,terre haute,1,US,1612594340,68,39.4667,-87.4139,269.15,5.14
2002134,cap malheureux,82,MU,1612594341,78,-19.9842,57.6142,300.93,4.47
8942,belyy yar,98,RU,1612594341,63,53.6039,91.3903,266.15,1
9505,carnarvon,36,AU,1612594342,100,-24.8667,113.6333,303.15,10.8
7421,najran,0,SA,1612594061,29,17.4924,44.1277,297.15,5.5
9491,broken hill,40,AU,1612594343,32,-31.95,141.4333,300.15,9.26
7668,kodiak,1,US,1612594343,44,57.79,-152.4072,276.15,7.2
9525,esperance,75,AU,1612594344,68,-33.8667,121.9,292.15,7.2
38347,sacele,35,RO,1612594345,80,45.6174,25.6943,280.37,4.47
3429,broome,75,US,1612594346,50,42.2506,-75.833,269.15,6.69
2037,damara,25,CF,1612594346,88,4.9608,18.7035,295.15,1.54
8305,mar del plata,0,AR,1612594346,77,-38.0023,-57.5575,295.37,5.66
1029,inuvik,100,CA,1612594348,76,68.3499,-133.7218,245.15,1.54
2002134,grand gaube,88,MU,1612594350,78,-20.0064,57.6608,300.93,4.47
8001,takanabe,75,JP,1612594350,72,32.1333,131.5,289.15,3.09
8070,shimoda,0,JP,1612594351,48,34.6667,138.95,289.15,8.23
3705,san patricio,90,US,1612594351,88,28.017,-97.5169,289.15,5.66
1973,port elizabeth,75,ZA,1612594341,88,-33.918,25.5701,295.15,3.6
7426,riyadh,84,SA,1612594167,72,24.6877,46.7219,290.15,1.54
979,sioux lookout,90,CA,1612594353,71,50.1001,-91.917,252.15,8.23
942,tuktoyaktuk,1,CA,1612594355,75,69.4541,-133.0374,240.15,3.09
7741,ketchikan,90,US,1612594356,100,55.3422,-131.6461,274.15,1.54
72671,muros,10,ES,1612594285,83,42.7762,-9.0603,282.59,5.81
7795,sitka,90,US,1612594356,87,57.0531,-135.33,275.15,1.54
3256,aiken,75,US,1612594358,57,33.5835,-81.5998,280.93,2.06
3534,buckeye,0,US,1612594358,43,33.3703,-112.5838,285.37,3.09
4088,lawrenceburg,90,US,1612594361,69,38.0373,-84.8966,274.15,3.09
330,hinton,100,CA,1612594363,72,53.4001,-117.5857,257.15,3.09
4454,yarmouth,1,US,1612594363,93,41.7057,-70.2286,276.15,2.57
1632,havoysund,75,NO,1612594089,80,70.9963,24.6622,270.15,6.17
9124,hambantota,40,LK,1612594364,70,6.1241,81.1185,304.15,2.57
5832,saint george,1,US,1612594261,36,37.1041,-113.5841,281.48,2.57
7306,alofi,100,NU,1612594216,83,-19.0595,-169.9187,299.15,2.06
7683,fairbanks,75,US,1612594368,70,64.8378,-147.7164,249.15,1.54
9585,port hedland,75,AU,1612594369,62,-20.3167,118.5667,305.15,7.2
2006412,rafaela,0,AR,1612594213,92,-31.2503,-61.4867,290.93,1.31
8026,izumo,20,JP,1612594373,58,35.3667,132.7667,288.15,9.26
3206,abilene,1,US,1612594373,66,32.4487,-99.7331,281.15,7.72
6407,tudela,90,ES,1612594374,100,42.0617,-1.6045,282.15,1.54
2008291,ponta do sol,58,PT,1612594375,68,32.6667,-17.1,284.26,0.89
877,peace river,40,CA,1612594376,69,56.2501,-117.286,243.15,2.06
2001739,lata,100,PT,1612594376,97,40.1629,-8.3327,283.71,0.45
8086,kijang,0,KR,1612594377,23,35.2442,129.2139,287.15,4.63
1681,tromso,75,NO,1612594191,74,69.6496,18.957,271.15,6.17
4798,timberlake,1,US,1612594380,41,37.3207,-79.2575,277.15,2.06
2005410,pochutla,66,MX,1612594380,91,15.7432,-96.4661,297.04,1.34
9426,ayer tawar,20,MY,1612594382,58,4.2954,100.7548,306.15,1.54
1600,strandby,81,DK,1612594383,86,57.4915,10.4961,268.15,3.6
8682,lima,75,PE,1612593610,88,-12.0432,-77.0282,295.37,4.63
2005257,hamilton,97,US,1612594115,82,39.1834,-84.5333,272.59,3.75
1007,yellowknife,20,CA,1612594386,74,62.456,-114.3525,233.15,2.06
2005693,cabo san lucas,3,MX,1612594387,46,22.8909,-109.9124,290.37,0.45
2127,saint-pierre,20,RE,1612594387,62,-21.3393,55.4781,303.15,3.09
1189,tahoua,0,NE,1612594389,17,14.8888,5.2692,293.15,3.09
7025,yuksekova,20,TR,1612594389,100,37.5736,44.2872,271.15,1.03
1563,skibbereen,75,IE,1612594390,87,51.55,-9.2667,277.15,3.6
2002027,corinto,0,GR,1612594392,53,37.9407,22.9573,287.04,1.85
3354,marathon,1,US,1612594392,66,44.9,-89.7668,256.15,4.63
8986,megion,90,RU,1612594394,93,61.0296,76.1136,269.15,6
9154,victoria,20,HK,1612594037,38,22.2855,114.1577,298.15,3.6
2010398,burgstadt,100,DE,1612594394,95,50.9167,12.8167,275.37,0.45
9378,tarakan,75,ID,1612594395,70,3.3,117.6333,303.15,3.6
7146,miraflores,1,MX,1612594396,39,19.2167,-98.8083,291.15,4.12
165,ilulissat,100,GL,1612594397,28,69.2167,-51.1,262.15,3.09
866,matagami,90,CA,1612594398,86,49.7502,-77.6328,268.15,7.2
2033606,ancud,0,CL,1612594398,75,-41.8697,-73.8203,289.26,1.03
6621,methoni,40,GR,1612594398,93,36.8197,21.7049,286.48,2.14
9431,tumpat,20,MY,1612594399,66,6.1978,102.171,303.15,4.12
2377,los llanos de aridane,0,ES,1612594400,58,28.6585,-17.9182,287.15,3.09
2827,avera,90,US,1612594401,66,33.194,-82.5271,281.15,1.68
1351,muhos,0,FI,1612594402,85,64.808,25.9931,263.15,2.57
368,lillooet,75,CA,1612594403,93,50.6856,-121.942,278.15,2.57
5666,ascension,90,US,1612594403,93,30.2169,-90.9001,282.15,2.06
8986,nizhnevartovsk,90,RU,1612594381,93,60.9344,76.5531,269.15,6
4887,laguna,1,US,1612594405,87,38.421,-121.4238,280.93,1.54
4127,fortuna,90,US,1612594406,100,40.5982,-124.1573,283.15,2.33
5002,mountain home,1,US,1612594243,87,43.133,-115.6912,272.15,2.57
2012853,soroca,100,MD,1612594280,80,48.1558,28.2975,267.04,2.16
998,torbay,90,CA,1612594412,93,47.6666,-52.7314,274.82,9.77
2288,walvis bay,86,NA,1612594412,94,-22.9575,14.5053,292.04,2.57
8452,touros,20,BR,1612594413,88,-5.1989,-35.4608,296.15,3.09
2005694,bochnia,100,PL,1612594414,91,49.9691,20.4303,270.93,3.83
8013,naze,75,JP,1612594323,64,28.3667,129.4833,295.15,3.6
2194,beira,75,MZ,1612594416,89,-19.8436,34.8389,302.15,3.6
42,port moresby,40,PG,1612594152,62,-9.4431,147.1797,305.15,7.72
4660,espanola,1,US,1612594416,34,35.9911,-106.0806,274.82,4.12
2000076,los andes,0,CL,1612594419,99,-32.8337,-70.5983,290.93,0.51
1393,penzance,20,GB,1612594419,93,50.1186,-5.5371,277.59,3.09
6002,tucumcari,1,US,1612594420,35,35.1717,-103.725,275.15,4.12
309,sept-iles,100,CA,1612594423,100,50.2001,-66.3821,272.59,3.09
1663,longyearbyen,75,SJ,1612594423,73,78.2186,15.6401,267.15,5.66
5361,pierre,90,US,1612594424,61,44.3683,-100.351,259.15,5.66
2010964,otane,96,NZ,1612594424,75,-39.8833,176.6333,288.71,1.34
812,havre-saint-pierre,90,CA,1612594424,100,50.2334,-63.5986,272.15,5.14
696,la ronge,0,CA,1612594425,75,55.1001,-105.2842,242.15,2.06
8856,khani,90,GE,1612594426,81,41.9563,42.9566,282.15,3.6
4980,pacific grove,1,US,1612594427,81,36.6177,-121.9166,281.15,1.54
859,chapais,90,CA,1612594428,93,49.7834,-74.8492,269.15,5.14
951,norman wells,20,CA,1612594429,66,65.282,-126.8329,231.15,1.03
1074,constantine,0,DZ,1612594430,25,36.365,6.6147,289.15,6.69
9497,dalby,100,AU,1612594430,27,-27.1833,151.2667,306.15,3.6
2009507,oderzo,100,IT,1612594432,87,45.7882,12.5019,282.04,0.77
2007154,marawi,100,PH,1612594433,82,7.9986,124.2928,301.48,4.47
7901,kloulklubed,90,PW,1612594436,94,7.0419,134.2556,298.15,2.06
3598,palmer,1,US,1612594436,93,42.1584,-72.3287,272.04,2.57
8872,anadyr,40,RU,1612594437,85,64.75,177.4833,255.37,5
8836,balykshi,75,KZ,1612594438,80,47.0667,51.8667,271.15,12
2020742,margate,97,GB,1612594439,91,51.3813,1.3862,278.71,1.34
8488,antofagasta,90,CL,1612594440,77,-23.65,-70.4,291.15,2.06
4083,peachtree city,1,US,1612594326,75,33.3968,-84.5958,276.15,0.42
7164,rosarito,75,MX,1612594441,93,32.3333,-117.0333,283.71,2.55
1008,slave lake,90,CA,1612594442,76,55.2834,-114.769,246.15,1.03
134,bow island,100,CA,1612594443,77,49.8668,-111.3684,251.15,0.51
9522,geraldton,75,AU,1612594443,65,-28.7667,114.6,300.15,12.86
8588,calamar,0,CO,1612594444,100,10.2511,-74.9146,299.15,2.06
2009014,plean,100,GB,1612594445,86,56.0652,-3.876,276.48,4.92
9495,mount isa,40,AU,1612594446,36,-20.7333,139.5,308.15,4.12
9560,mount gambier,40,AU,1612594396,56,-37.8333,140.7667,293.15,8.75
3887,ironton,1,US,1612594447,93,38.5368,-82.6829,274.26,2.9
9635,qiongshan,75,CN,1612594448,78,20.0058,110.3542,296.15,3
8417,natal,20,BR,1612594262,88,-5.795,-35.2094,298.15,1.03
8156,nago,20,JP,1612594450,49,26.5881,127.9761,297.15,5.14
9364,kupang,90,ID,1612594451,89,-10.1667,123.5833,301.15,6.69
8801,the valley,75,AI,1612594452,69,18.217,-63.0578,298.15,4.63
2380,melilla,40,ES,1612594453,63,35.2937,-2.9383,288.15,2.57
9201,patan,75,NP,1612594454,45,27.6667,85.3333,291.15,5.14
2016552,mogadouro,100,PT,1612594455,96,41.3403,-6.7119,279.26,2.49
8691,pisco,0,PE,1612594456,94,-13.7,-76.2167,294.15,1.54
1603,andenes,100,NO,1612594456,69,69.3143,16.1194,273.15,12.86
8971,biryukove,40,UA,1612594456,68,47.9563,39.7384,268.15,5
2021293,kamenka,100,RU,1612594458,84,51.3223,42.7678,262.59,6.76
2010353,necochea,0,AR,1612594458,61,-38.5473,-58.7368,293.71,1.34
7963,ashiya,0,JP,1612594458,66,34.7281,135.3026,288.15,3.6
3734,wichita falls,1,US,1612594289,48,33.9137,-98.4934,278.15,4.12
287,haines junction,100,CA,1612594459,76,60.7522,-137.5108,246.15,0.51
5107,key west,40,US,1612594461,100,24.5557,-81.7826,296.48,4.12
1596,klaksvik,75,FO,1612594461,86,62.2266,-6.589,274.15,6.69
797,iqaluit,20,CA,1612594173,86,63.7506,-68.5145,265.15,7.72
3104,estelle,90,US,1612594463,87,29.8458,-90.1067,284.26,3.6
1736,karlshamn,0,SE,1612594463,92,56.1706,14.8619,261.15,5.14
9113,puri,0,IN,1612594391,29,19.8,85.85,304.15,2.06
2002167,stratford-upon-avon,0,GB,1612594465,97,52.1917,-1.7073,273.71,0.65
2188,port-gentil,40,GA,1612594465,94,-0.7193,8.7815,300.15,2.06
7236,jaruco,0,CU,1612594466,83,23.0431,-82.0108,296.15,3.09
8417,nisia floresta,20,BR,1612594388,88,-6.0911,-35.2086,298.15,1.03
9587,kununurra,40,AU,1612594469,52,-15.7667,128.7333,309.15,4.12
6963,talas,0,TR,1612594470,86,38.6908,35.5538,273.15,1.38
4449,bluffton,90,US,1612594471,66,32.2371,-80.8604,283.15,1.54
1029,aklavik,100,CA,1612594472,76,68.2191,-135.0107,245.15,1.54
2206,pemba,75,MZ,1612594472,78,-12.974,40.5178,301.15,2.57
2037715,san pedro,66,PH,1612594472,72,14.35,121.0167,303.71,3.58
2037922,tarata,30,BO,1612594476,77,-17.6167,-66.0167,287.59,0.89
2012545,henties bay,40,NA,1612594477,88,-22.116,14.2845,292.04,0.89
9549,launceston,75,AU,1612594477,68,-41.45,147.1667,291.48,10.29
2208,quelimane,40,MZ,1612594477,84,-17.8786,36.8883,302.15,2.06
2008838,moron,0,AR,1612594478,85,-34.6534,-58.6198,293.71,2.47
1089,dahra,0,DZ,1612594480,82,36.2546,0.8519,287.15,2.06
1768,ornskoldsvik,20,SE,1612594481,86,63.2909,18.7153,265.15,4.63
3811,defiance,1,US,1612594481,57,41.3334,-84.45,263.15,3.6
7358,waipawa,100,NZ,1612594482,77,-41.4122,175.5153,290.93,5.14
8957,kedrovyy,87,RU,1612594479,73,56.1667,91.8167,262.15,3.03
9131,kuju,40,IN,1612594484,37,23.7167,85.5,295.15,2.06
1769,skelleftea,90,SE,1612594485,86,64.7507,20.9528,268.15,4.12
8514,coquimbo,90,CL,1612594485,82,-29.9533,-71.3436,289.15,3.09
6952,manbij,0,SY,1612594486,65,36.5281,37.9549,280.15,2.63
2254,machinga,40,MW,1612594486,73,-15.1685,35.3,299.15,2.57
1119,porto novo,40,BJ,1612594266,89,6.4965,2.6036,301.15,1.03
4441,huntsville,1,US,1612594265,86,34.7304,-86.5861,275.93,0.97
6499,saint-francois,90,FR,1612594488,100,46.4154,3.9054,279.26,1.54
2031576,pesaro,100,IT,1612594489,95,43.9036,12.8903,280.93,1.23
8344,esmeraldas,75,BR,1612594225,94,-19.7625,-44.3139,293.15,3.09
2013071,bereda,100,ES,1612594490,100,43.2686,-7.5406,281.48,4.92
9299,phibun mangsahan,0,TH,1612594490,48,15.2447,105.2291,304.26,2.06
2131,boueni,0,YT,1612594490,74,-12.9025,45.0761,303.15,1.54
1438,brae,75,GB,1612594492,64,60.3964,-1.353,274.15,10.29
894,kenora,75,CA,1612594493,77,49.8167,-94.4337,248.15,6.17
3860,del rio,1,US,1612594493,58,29.3627,-100.8968,285.15,5.66
998,bay roberts,90,CA,1612594494,93,47.5999,-53.2648,273.71,9.77
9014,komsomolskiy,100,UZ,1612594494,46,40.4272,71.7189,282.15,1.56
9421,pontianak,75,ID,1612594494,79,-0.0333,109.3333,303.15,4.12
2380,nador,40,MA,1612594495,63,35.174,-2.9287,288.15,2.57
9605,nelson bay,90,AU,1612594497,100,-32.7167,152.15,295.37,3.09
58179,changzhou,0,CN,1612594497,56,31.7833,119.9667,293.15,0.45
7441,do gonbadan,0,IR,1612594498,41,30.3586,50.7981,289.15,3.09
2016092,weatherford,0,US,1612594498,80,32.7593,-97.7972,279.82,0.89
4747,lompoc,1,US,1612594499,93,34.6391,-120.4579,285.37,4.12
4590,jasper,1,US,1612594499,69,37.2001,-94.3502,274.15,4.12
8315,san carlos de bariloche,0,AR,1612594225,55,-41.1456,-71.3082,288.15,2.57
6895,praia da vitoria,20,PT,1612594500,88,38.7333,-27.0667,287.15,6.43
4761,mount pleasant,75,US,1612594377,76,32.7941,-79.8626,284.15,3.09
8772,bathsheba,40,BB,1612594502,61,13.2167,-59.5167,298.15,10.8
165,qasigiannguit,100,GL,1612594504,28,68.8193,-51.1922,262.15,3.09
2019884,guaratuba,49,BR,1612594504,94,-25.8828,-48.5747,294.82,1.79
5903,half moon bay,1,US,1612594505,76,37.4636,-122.4286,284.15,1.93
8021,muroto,20,JP,1612594505,62,33.2833,134.15,287.15,3.09
8969,oktyabrskoye,75,RU,1612594508,87,43.0645,44.7417,275.15,2
5098,havelock,1,US,1612594508,93,34.8791,-76.9013,283.15,2.57
7481,birjand,0,IR,1612594510,10,32.8663,59.2211,288.15,2.06
9252,nanguneri,20,IN,1612594511,51,8.4933,77.6581,304.15,4.12
2038032,saint-leu,7,RE,1612594512,54,-21.15,55.2833,302.04,0.39
4481,sterling,1,US,1612594513,69,39.0062,-77.4286,272.04,2.06
1619,finnsnes,75,NO,1612594514,74,69.2296,17.9811,270.15,3.09
6616,megali vrisi,0,GR,1612594515,71,35.1344,25.0209,290.37,4.63
7974,mutsu,75,JP,1612594515,81,41.2894,141.2169,277.59,2.57
2008952,elko,14,US,1612594515,76,41.0002,-115.5012,272.59,1.34
